action,adventure,ai,arts,cars,comedy,dementia,demons,drama,ecchi,fantasy,fi,game,harem,hentai,historical,horror,josei,kids,life,magic,martial,mecha,military,movie,music,mystery,ona,ova,parody,police,power,psychological,romance,samurai,school,sci,seinen,shoujo,shounen,slice,space,special,sports,super,supernatural,thriller,tv,unknown,vampire,yaoi,yuri
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3524446024109642,0.0,0.3354118754033206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4153851332639759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392517580398204,0.0,0.0,0.0,0.0,0.0,0.0,0.4153851332639759,0.0,0.0,0.0,0.0,0.43576608915321324,0.0,0.2724516889630083,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47805825342140024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4521758275289403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5634312171245621,0.0,0.0,0.0,0.4995423814890315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24473388407097416,0.0,0.0,0.0,0.0,0.19603200146498292,0.0,0.0,0.0,0.0,0.0,0.2762791477090296,0.0,0.0,0.0,0.36990844522854105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43766755864015805,0.0,0.0,0.0,0.0,0.5377401619826206,0.0,0.2762791477090296,0.0,0.0,0.29148941460710154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21564029098708282,0.0,0.0,0.0,0.0
0.24348329950385939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775277048939948,0.0,0.0,0.274867367564028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35241558449417504,0.4309323096857365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422293738246507,0.0,0.0,0.0,0.0,0.274867367564028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422293738246507,0.0,0.0,0.21453837401722678,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.27102722636884247,0.0,0.0,0.3856712053607146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454347688853,0.0,0.0,0.0,0.40300342273938516,0.0,0.0,0.0,0.5655908334188168,0.0,0.0,0.0,0.29813698540459493,0.0,0.0,0.0,0.0
0.0,0.45512373923190946,0.0,0.0,0.0,0.0,0.0,0.0,0.4812520920307806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4551967493639984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595024978695862,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3775445866786699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4917815632200245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4204714347781465,0.0,0.4449675420699061,0.0,0.0,0.0,0.39451159058121643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291854832208503,0.0,0.0,0.0,0.0
0.0,0.2637763014269181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2654400723567257,0.0,0.0,0.0,0.0,0.3698638568459626,0.0,0.0,0.0,0.3287297436827913,0.0,0.0,0.0,0.0,0.0,0.0,0.4182141330346409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4083106631442213,0.0,0.0,0.3287297436827913,0.0,0.0,0.0,0.0,0.34485893529067085,0.0,0.21561429792875206,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4447629094286406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5508090617892908,0.0,0.0,0.0,0.0,0.4420460488435265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5508090617892908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23991520352161325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27083935762718947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347251153776845,0.42461726530305033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41610528674352754,0.0,0.0,0.0,0.32229607838466384,0.27083935762718947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41610528674352754,0.0,0.0,0.21139444787556402,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.30427760159660205,0.0,0.0,0.43298642333565796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45244500543085925,0.0,0.0,0.0,0.6349790926299546,0.0,0.0,0.0,0.3347132614001475,0.0,0.0,0.0,0.0
0.22586402244754245,0.0,0.0,0.4431421730278474,0.0,0.0,0.0,0.0,0.2574448592397139,0.0,0.0,0.0,0.0,0.0,0.0,0.34138717527322476,0.0,0.0,0.0,0.0,0.0,0.4431421730278474,0.0,0.0,0.0,0.0,0.0,0.0,0.21192883026429318,0.0,0.0,0.0,0.0,0.28671635923338257,0.49627846376092655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30538920385936386,0.3291908111319675,0.0,0.0,0.0,0.24461695235052655,0.0,0.0,0.34808943783493507,0.0,0.0,0.344752706729141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344752706729141,0.0,0.0,0.0,0.0,0.5543027512171419,0.0,0.0,0.0,0.0,0.0,0.2690849983218862,0.0,0.0,0.0,0.0
0.22970964403190022,0.0,0.0,0.0,0.0,0.18399757535136857,0.0,0.0,0.0,0.0,0.0,0.2593183404684293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41079909911610524,0.0,0.39840491929906663,0.0,0.0,0.0,0.0,0.2593183404684293,0.383290628118057,0.0,0.0,0.0,0.0,0.0,0.0,0.39840491929906663,0.3237270290758908,0.0,0.20240210982477952,0.0,0.0,0.0,0.0
0.47135571325479486,0.5080925180625875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5112973152965782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5081740253509565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2249806800047335,0.0,0.0,0.0,0.0,0.0,0.317078181410135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30281406358936497,0.0,0.48003102669660963,0.0,0.0,0.0,0.0,0.0,0.0,0.35654780635937294,0.0,0.3773198079671136,0.317078181410135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3958330809431741,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2184473008323167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46609105322036487,0.0,0.0,0.0,0.0,0.0,0.0,0.34619375279357245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38433819344113035,0.0,0.24029770223632654,0.0,0.6401023041327527,0.0,0.0
0.0,0.2637763014269181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2654400723567257,0.0,0.0,0.0,0.0,0.3698638568459626,0.0,0.0,0.0,0.3287297436827913,0.0,0.0,0.0,0.0,0.0,0.0,0.4182141330346409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4083106631442213,0.0,0.0,0.3287297436827913,0.0,0.0,0.0,0.0,0.34485893529067085,0.0,0.21561429792875206,0.0,0.0,0.0,0.0
0.0,0.2637763014269181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2654400723567257,0.0,0.0,0.0,0.0,0.3698638568459626,0.0,0.0,0.0,0.3287297436827913,0.0,0.0,0.0,0.0,0.0,0.0,0.4182141330346409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4083106631442213,0.0,0.0,0.3287297436827913,0.0,0.0,0.0,0.0,0.34485893529067085,0.0,0.21561429792875206,0.0,0.0,0.0,0.0
0.3487119354537416,0.3758900558131034,0.0,0.0,0.0,0.2793184887381614,0.0,0.0,0.0,0.0,0.0,0.3936595730862761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5047225859163185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3936595730862761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30725758926829405,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2592013538560532,0.0,0.0,0.36884301223947213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43471201642614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43471201642614,0.0,0.0,0.0,0.38541896392546593,0.43471201642614,0.0,0.0,0.0,0.0,0.0,0.0,0.2851282186176602,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3375950749713367,0.0,0.3212799868361329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397883736187041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47312937063346705,0.0,0.397883736187041,0.0,0.0,0.0,0.0,0.4174059824758113,0.0,0.26097249818081686,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.30427760159660205,0.0,0.0,0.43298642333565796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45244500543085925,0.0,0.0,0.0,0.6349790926299546,0.0,0.0,0.0,0.3347132614001475,0.0,0.0,0.0,0.0
0.0,0.26078010348617026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26242497587578756,0.0,0.0,0.0,0.0,0.3656626252711619,0.0,0.0,0.0,0.3249957487190404,0.0,0.0,0.0,0.0,0.260821937361577,0.0,0.41346369746703476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40367271969941554,0.0,0.0,0.3249957487190404,0.0,0.0,0.0,0.0,0.34094173110600046,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3375950749713367,0.0,0.3212799868361329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397883736187041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47312937063346705,0.0,0.397883736187041,0.0,0.0,0.0,0.0,0.4174059824758113,0.0,0.26097249818081686,0.0,0.0,0.0,0.0
0.0,0.4257085272838644,0.0,0.0,0.0,0.0,0.0,0.0,0.45014817222335385,0.0,0.4283936868999277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4257768186805312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5013300534980422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3049673174161568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3308095484222799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42978675992665905,0.7352798787754244,0.2687132650994024,0.0,0.0,0.0,0.0
0.2819612385753871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3039856600239018,0.0,0.4818882807246374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39736457066596864,0.0,0.0,0.0,0.6617972962475517,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22636824933822275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36304526752443655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33941833705297825,0.0,0.0,0.0,0.4134504938192331,0.0,0.4013729389623901,0.0,0.0,0.0,0.0,0.33138078161010176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4788260043396421,0.17499037136021564,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.33412197506327324,0.0,0.0,0.4754549075626345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5295141665620564,0.0,0.0,0.0,0.0,0.0,0.496822040231831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36754284703201046,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38297326653952857,0.0,0.0,0.0,0.4665053972779857,0.0,0.4528780232371614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157993537551553,0.5402700413248465,0.19744553200826812,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.36868354541602016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4318807696884715,0.8231351311375107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4210302382547792,0.0,0.0,0.0,0.0,0.3372454966572069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5656014820196733,0.0,0.0,0.0,0.5014665547709074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37097880187809007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.27102722636884247,0.0,0.0,0.3856712053607146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454347688853,0.0,0.0,0.0,0.40300342273938516,0.0,0.0,0.0,0.5655908334188168,0.0,0.0,0.0,0.29813698540459493,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.30427760159660205,0.0,0.0,0.43298642333565796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45244500543085925,0.0,0.0,0.0,0.6349790926299546,0.0,0.0,0.0,0.3347132614001475,0.0,0.0,0.0,0.0
0.25163384655540755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2868178805300894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27128934925942694,0.0,0.4300569904621547,0.0,0.0,0.0,0.0,0.0,0.0,0.3194290952690996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3546245430993226,0.6066922375769687,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3375950749713367,0.0,0.3212799868361329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397883736187041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47312937063346705,0.0,0.397883736187041,0.0,0.0,0.0,0.0,0.4174059824758113,0.0,0.26097249818081686,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6255132434313984,0.0,0.0,0.0,0.0,0.5164350841679183,0.0,0.0,0.0,0.0,0.0,0.5173555111085634,0.0,0.0,0.0,0.2727109481814119,0.0,0.0,0.0,0.0
0.0,0.2584250812397121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2600550993094701,0.0,0.0,0.0,0.0,0.3623604422989953,0.0,0.0,0.0,0.32206081538629766,0.0,0.0,0.0,0.0,0.0,0.0,0.4097298382016198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000272796429397,0.0,0.0,0.32206081538629766,0.0,0.2911782309099763,0.0,0.0,0.33786279467347785,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4823916972175424,0.0,0.0,0.0,0.0,0.0,0.5704434678584832,0.0,0.0,0.0,0.0,0.4709684781739464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3977796873778101,0.0,0.24870165522025603,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5576354944815396,0.0,0.0,0.0,0.0,0.0,0.6594216424284296,0.4141892945415343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28749431486293314,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3513856489875838,0.36569017168712364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43516758151822765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36569017168712364,0.0,0.0,0.38582287138410154,0.43516758151822765,0.0,0.0,0.0,0.0,0.0,0.0,0.28542702439772405,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.24236206397192545,0.0,0.5809365784422266,0.0,0.0,0.32821355103747046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2839061195784343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48334000621998674,0.0,0.0,0.0,0.0,0.0,0.0,0.4264140480139693,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31665053214208494,0.0,0.0,0.0,0.0,0.0,0.0,0.41989741428899385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463545135615363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6697958283499192,0.24478165278454142,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31432510413408976,0.0,0.29913459290554123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5573290035364349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6648769609526449,0.24298401768385852,0.0,0.0,0.0,0.0
0.2490929367190756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2812000656072925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36053492402189224,0.0,0.26854996508888934,0.0,0.0,0.0,0.0,0.0,0.0,0.4320230078705324,0.0,0.0,0.0,0.0,0.2812000656072925,0.0,0.0,0.0,0.0,0.4521210913393179,0.0,0.0,0.4320230078705324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
